execution_order,dry_run_manifest_row_number,batch_id,stage,evidence_condition,request_id,execution_mode,model_execution_enabled,api_calls_planned,model_calls_planned,raw_prompt_instance_written,raw_response_written,jsonl_written,expected_sanitized_output_path,approval_required_before_execution
544,544,pilot05_05ag_decision_compressed,decision,compressed,pilot05_dry_run_request_0544,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
545,545,pilot05_05ag_audit_compressed,audit,compressed,pilot05_dry_run_request_0545,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
546,546,pilot05_05ag_escalation_compressed,escalation,compressed,pilot05_dry_run_request_0546,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
547,547,pilot05_05ag_decision_partial_dropout,decision,partial_dropout,pilot05_dry_run_request_0547,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
548,548,pilot05_05ag_audit_partial_dropout,audit,partial_dropout,pilot05_dry_run_request_0548,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
549,549,pilot05_05ag_escalation_partial_dropout,escalation,partial_dropout,pilot05_dry_run_request_0549,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
550,550,pilot05_05ag_decision_noisy_conflicting,decision,noisy_conflicting,pilot05_dry_run_request_0550,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
551,551,pilot05_05ag_audit_noisy_conflicting,audit,noisy_conflicting,pilot05_dry_run_request_0551,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
552,552,pilot05_05ag_escalation_noisy_conflicting,escalation,noisy_conflicting,pilot05_dry_run_request_0552,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
553,553,pilot05_05ag_decision_clean,decision,clean,pilot05_dry_run_request_0553,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
554,554,pilot05_05ag_audit_clean,audit,clean,pilot05_dry_run_request_0554,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
555,555,pilot05_05ag_escalation_clean,escalation,clean,pilot05_dry_run_request_0555,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
556,556,pilot05_05ag_decision_compressed,decision,compressed,pilot05_dry_run_request_0556,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
557,557,pilot05_05ag_audit_compressed,audit,compressed,pilot05_dry_run_request_0557,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
558,558,pilot05_05ag_escalation_compressed,escalation,compressed,pilot05_dry_run_request_0558,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
559,559,pilot05_05ag_decision_partial_dropout,decision,partial_dropout,pilot05_dry_run_request_0559,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
560,560,pilot05_05ag_audit_partial_dropout,audit,partial_dropout,pilot05_dry_run_request_0560,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
561,561,pilot05_05ag_escalation_partial_dropout,escalation,partial_dropout,pilot05_dry_run_request_0561,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
562,562,pilot05_05ag_decision_noisy_conflicting,decision,noisy_conflicting,pilot05_dry_run_request_0562,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
563,563,pilot05_05ag_audit_noisy_conflicting,audit,noisy_conflicting,pilot05_dry_run_request_0563,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
564,564,pilot05_05ag_escalation_noisy_conflicting,escalation,noisy_conflicting,pilot05_dry_run_request_0564,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
565,565,pilot05_05ag_decision_clean,decision,clean,pilot05_dry_run_request_0565,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
566,566,pilot05_05ag_audit_clean,audit,clean,pilot05_dry_run_request_0566,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
567,567,pilot05_05ag_escalation_clean,escalation,clean,pilot05_dry_run_request_0567,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
568,568,pilot05_05ag_decision_compressed,decision,compressed,pilot05_dry_run_request_0568,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
569,569,pilot05_05ag_audit_compressed,audit,compressed,pilot05_dry_run_request_0569,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
570,570,pilot05_05ag_escalation_compressed,escalation,compressed,pilot05_dry_run_request_0570,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
571,571,pilot05_05ag_decision_partial_dropout,decision,partial_dropout,pilot05_dry_run_request_0571,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
572,572,pilot05_05ag_audit_partial_dropout,audit,partial_dropout,pilot05_dry_run_request_0572,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
573,573,pilot05_05ag_escalation_partial_dropout,escalation,partial_dropout,pilot05_dry_run_request_0573,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
574,574,pilot05_05ag_decision_noisy_conflicting,decision,noisy_conflicting,pilot05_dry_run_request_0574,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
575,575,pilot05_05ag_audit_noisy_conflicting,audit,noisy_conflicting,pilot05_dry_run_request_0575,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
576,576,pilot05_05ag_escalation_noisy_conflicting,escalation,noisy_conflicting,pilot05_dry_run_request_0576,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
577,577,pilot05_05ag_decision_clean,decision,clean,pilot05_dry_run_request_0577,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
578,578,pilot05_05ag_audit_clean,audit,clean,pilot05_dry_run_request_0578,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
579,579,pilot05_05ag_escalation_clean,escalation,clean,pilot05_dry_run_request_0579,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
580,580,pilot05_05ag_decision_compressed,decision,compressed,pilot05_dry_run_request_0580,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
581,581,pilot05_05ag_audit_compressed,audit,compressed,pilot05_dry_run_request_0581,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
582,582,pilot05_05ag_escalation_compressed,escalation,compressed,pilot05_dry_run_request_0582,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
583,583,pilot05_05ag_decision_partial_dropout,decision,partial_dropout,pilot05_dry_run_request_0583,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
584,584,pilot05_05ag_audit_partial_dropout,audit,partial_dropout,pilot05_dry_run_request_0584,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
585,585,pilot05_05ag_escalation_partial_dropout,escalation,partial_dropout,pilot05_dry_run_request_0585,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
586,586,pilot05_05ag_decision_noisy_conflicting,decision,noisy_conflicting,pilot05_dry_run_request_0586,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
587,587,pilot05_05ag_audit_noisy_conflicting,audit,noisy_conflicting,pilot05_dry_run_request_0587,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
588,588,pilot05_05ag_escalation_noisy_conflicting,escalation,noisy_conflicting,pilot05_dry_run_request_0588,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
589,589,pilot05_05ag_decision_clean,decision,clean,pilot05_dry_run_request_0589,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
590,590,pilot05_05ag_audit_clean,audit,clean,pilot05_dry_run_request_0590,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
591,591,pilot05_05ag_escalation_clean,escalation,clean,pilot05_dry_run_request_0591,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
592,592,pilot05_05ag_decision_compressed,decision,compressed,pilot05_dry_run_request_0592,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
593,593,pilot05_05ag_audit_compressed,audit,compressed,pilot05_dry_run_request_0593,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
594,594,pilot05_05ag_escalation_compressed,escalation,compressed,pilot05_dry_run_request_0594,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
595,595,pilot05_05ag_decision_partial_dropout,decision,partial_dropout,pilot05_dry_run_request_0595,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
596,596,pilot05_05ag_audit_partial_dropout,audit,partial_dropout,pilot05_dry_run_request_0596,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
597,597,pilot05_05ag_escalation_partial_dropout,escalation,partial_dropout,pilot05_dry_run_request_0597,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
598,598,pilot05_05ag_decision_noisy_conflicting,decision,noisy_conflicting,pilot05_dry_run_request_0598,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
599,599,pilot05_05ag_audit_noisy_conflicting,audit,noisy_conflicting,pilot05_dry_run_request_0599,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
600,600,pilot05_05ag_escalation_noisy_conflicting,escalation,noisy_conflicting,pilot05_dry_run_request_0600,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
601,601,pilot05_05ag_decision_clean,decision,clean,pilot05_dry_run_request_0601,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
602,602,pilot05_05ag_audit_clean,audit,clean,pilot05_dry_run_request_0602,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
603,603,pilot05_05ag_escalation_clean,escalation,clean,pilot05_dry_run_request_0603,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
604,604,pilot05_05ag_decision_compressed,decision,compressed,pilot05_dry_run_request_0604,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
605,605,pilot05_05ag_audit_compressed,audit,compressed,pilot05_dry_run_request_0605,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
606,606,pilot05_05ag_escalation_compressed,escalation,compressed,pilot05_dry_run_request_0606,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
607,607,pilot05_05ag_decision_partial_dropout,decision,partial_dropout,pilot05_dry_run_request_0607,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
608,608,pilot05_05ag_audit_partial_dropout,audit,partial_dropout,pilot05_dry_run_request_0608,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
609,609,pilot05_05ag_escalation_partial_dropout,escalation,partial_dropout,pilot05_dry_run_request_0609,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
610,610,pilot05_05ag_decision_noisy_conflicting,decision,noisy_conflicting,pilot05_dry_run_request_0610,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
611,611,pilot05_05ag_audit_noisy_conflicting,audit,noisy_conflicting,pilot05_dry_run_request_0611,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
612,612,pilot05_05ag_escalation_noisy_conflicting,escalation,noisy_conflicting,pilot05_dry_run_request_0612,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
613,613,pilot05_05ag_decision_clean,decision,clean,pilot05_dry_run_request_0613,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
614,614,pilot05_05ag_audit_clean,audit,clean,pilot05_dry_run_request_0614,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
615,615,pilot05_05ag_escalation_clean,escalation,clean,pilot05_dry_run_request_0615,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
616,616,pilot05_05ag_decision_compressed,decision,compressed,pilot05_dry_run_request_0616,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
617,617,pilot05_05ag_audit_compressed,audit,compressed,pilot05_dry_run_request_0617,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
618,618,pilot05_05ag_escalation_compressed,escalation,compressed,pilot05_dry_run_request_0618,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
619,619,pilot05_05ag_decision_partial_dropout,decision,partial_dropout,pilot05_dry_run_request_0619,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
620,620,pilot05_05ag_audit_partial_dropout,audit,partial_dropout,pilot05_dry_run_request_0620,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
621,621,pilot05_05ag_escalation_partial_dropout,escalation,partial_dropout,pilot05_dry_run_request_0621,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
622,622,pilot05_05ag_decision_noisy_conflicting,decision,noisy_conflicting,pilot05_dry_run_request_0622,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
623,623,pilot05_05ag_audit_noisy_conflicting,audit,noisy_conflicting,pilot05_dry_run_request_0623,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
624,624,pilot05_05ag_escalation_noisy_conflicting,escalation,noisy_conflicting,pilot05_dry_run_request_0624,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
625,625,pilot05_05ag_decision_clean,decision,clean,pilot05_dry_run_request_0625,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
626,626,pilot05_05ag_audit_clean,audit,clean,pilot05_dry_run_request_0626,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
627,627,pilot05_05ag_escalation_clean,escalation,clean,pilot05_dry_run_request_0627,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
628,628,pilot05_05ag_decision_compressed,decision,compressed,pilot05_dry_run_request_0628,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
629,629,pilot05_05ag_audit_compressed,audit,compressed,pilot05_dry_run_request_0629,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
630,630,pilot05_05ag_escalation_compressed,escalation,compressed,pilot05_dry_run_request_0630,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
631,631,pilot05_05ag_decision_partial_dropout,decision,partial_dropout,pilot05_dry_run_request_0631,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
632,632,pilot05_05ag_audit_partial_dropout,audit,partial_dropout,pilot05_dry_run_request_0632,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
633,633,pilot05_05ag_escalation_partial_dropout,escalation,partial_dropout,pilot05_dry_run_request_0633,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
634,634,pilot05_05ag_decision_noisy_conflicting,decision,noisy_conflicting,pilot05_dry_run_request_0634,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
635,635,pilot05_05ag_audit_noisy_conflicting,audit,noisy_conflicting,pilot05_dry_run_request_0635,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
636,636,pilot05_05ag_escalation_noisy_conflicting,escalation,noisy_conflicting,pilot05_dry_run_request_0636,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
637,637,pilot05_05ag_decision_clean,decision,clean,pilot05_dry_run_request_0637,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
638,638,pilot05_05ag_audit_clean,audit,clean,pilot05_dry_run_request_0638,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
639,639,pilot05_05ag_escalation_clean,escalation,clean,pilot05_dry_run_request_0639,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
640,640,pilot05_05ag_decision_compressed,decision,compressed,pilot05_dry_run_request_0640,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
641,641,pilot05_05ag_audit_compressed,audit,compressed,pilot05_dry_run_request_0641,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
642,642,pilot05_05ag_escalation_compressed,escalation,compressed,pilot05_dry_run_request_0642,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
643,643,pilot05_05ag_decision_partial_dropout,decision,partial_dropout,pilot05_dry_run_request_0643,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
644,644,pilot05_05ag_audit_partial_dropout,audit,partial_dropout,pilot05_dry_run_request_0644,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
645,645,pilot05_05ag_escalation_partial_dropout,escalation,partial_dropout,pilot05_dry_run_request_0645,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_escalation_sanitized_outputs.csv,True
646,646,pilot05_05ag_decision_noisy_conflicting,decision,noisy_conflicting,pilot05_dry_run_request_0646,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_decision_sanitized_outputs.csv,True
647,647,pilot05_05ag_audit_noisy_conflicting,audit,noisy_conflicting,pilot05_dry_run_request_0647,no_call_readiness_plan_only,False,0,0,False,False,False,reports/pilot_05_cfpb_cascade_sanitized_model_outputs/pilot_05_cfpb_cascade_audit_sanitized_outputs.csv,True
